age,length_of_service,city_name,department_name,job_title,store_name,STATUS_YEAR,gender_short_M,gender_full_Male,termreason_desc_Not Applicable,termreason_desc_Resignaton,termreason_desc_Retirement,termtype_desc_Not Applicable,termtype_desc_Voluntary,STATUS_TERMINATED,BUSINESS_UNIT_STORES
0.4666360990667187,1.086795823990904,34,9,44,0.8741040758450833,-1.261008278407146,True,True,True,False,False,True,False,False,False
0.5453396886286389,1.2406363201425017,34,9,44,0.8741040758450833,-0.9089894744326065,True,True,True,False,False,True,False,False,False
0.624043278190559,1.3944768162940993,34,9,44,0.8741040758450833,-0.5569706704580671,True,True,True,False,False,True,False,False,False
0.7027468677524793,1.548317312445697,34,9,44,0.8741040758450833,-0.2049518664835278,True,True,True,False,False,True,False,False,False
0.7814504573143995,1.7021578085972946,34,9,44,0.8741040758450833,0.14706693749101152,True,True,True,False,False,True,False,False,False
0.8601540468763197,1.8559983047488922,34,9,44,0.8741040758450833,0.49908574146555085,True,True,True,False,False,True,False,False,False
0.9388576364382399,2.0098388009004897,34,9,44,0.8741040758450833,0.8511045454400902,True,True,True,False,False,True,False,False,False
1.01756122600016,2.1636792970520875,34,9,44,0.8741040758450833,1.2031233494146294,True,True,True,False,False,True,False,False,False
1.0962648155620802,2.3175197932036853,34,9,44,0.8741040758450833,1.5551421533891687,True,True,True,False,False,True,False,False,False
0.07311815125711767,0.9329553278393063,34,9,29,0.8741040758450833,-1.6130270823816852,True,True,True,False,False,True,False,False,False
0.15182174081903788,1.086795823990904,34,9,29,0.8741040758450833,-1.261008278407146,True,True,True,False,False,True,False,False,False
0.23052533038095807,1.2406363201425017,34,9,29,0.8741040758450833,-0.9089894744326065,True,True,True,False,False,True,False,False,False
0.30922891994287827,1.3944768162940993,34,9,29,0.8741040758450833,-0.5569706704580671,True,True,True,False,False,True,False,False,False
0.38793250950479846,1.548317312445697,34,9,29,0.8741040758450833,-0.2049518664835278,True,True,True,False,False,True,False,False,False
0.4666360990667187,1.7021578085972946,34,9,29,0.8741040758450833,0.14706693749101152,True,True,True,False,False,True,False,False,False
0.5453396886286389,1.8559983047488922,34,9,29,0.8741040758450833,0.49908574146555085,True,True,True,False,False,True,False,False,False
0.624043278190559,2.0098388009004897,34,9,29,0.8741040758450833,0.8511045454400902,True,True,True,False,False,True,False,False,False
0.7027468677524793,2.1636792970520875,34,9,29,0.8741040758450833,1.2031233494146294,True,True,True,False,False,True,False,False,False
0.7814504573143995,2.3175197932036853,34,9,29,0.8741040758450833,1.5551421533891687,True,True,True,False,False,True,False,False,False
-0.08428902786672274,0.9329553278393063,34,9,28,0.8741040758450833,-1.6130270823816852,False,False,True,False,False,True,False,False,False
-0.005585438304802538,1.086795823990904,34,9,28,0.8741040758450833,-1.261008278407146,False,False,True,False,False,True,False,False,False
0.07311815125711767,1.2406363201425017,34,9,28,0.8741040758450833,-0.9089894744326065,False,False,True,False,False,True,False,False,False
0.15182174081903788,1.3944768162940993,34,9,28,0.8741040758450833,-0.5569706704580671,False,False,True,False,False,True,False,False,False
0.23052533038095807,1.548317312445697,34,9,28,0.8741040758450833,-0.2049518664835278,False,False,True,False,False,True,False,False,False
0.30922891994287827,1.7021578085972946,34,9,28,0.8741040758450833,0.14706693749101152,False,False,True,False,False,True,False,False,False
0.38793250950479846,1.8559983047488922,34,9,28,0.8741040758450833,0.49908574146555085,False,False,True,False,False,True,False,False,False
0.4666360990667187,2.0098388009004897,34,9,28,0.8741040758450833,0.8511045454400902,False,False,True,False,False,True,False,False,False
0.5453396886286389,2.1636792970520875,34,9,28,0.8741040758450833,1.2031233494146294,False,False,True,False,False,True,False,False,False
0.624043278190559,2.3175197932036853,34,9,28,0.8741040758450833,1.5551421533891687,False,False,True,False,False,True,False,False,False
0.5453396886286389,0.9329553278393063,34,9,8,0.8741040758450833,-1.6130270823816852,False,False,True,False,False,True,False,False,False
0.624043278190559,1.086795823990904,34,9,8,0.8741040758450833,-1.261008278407146,False,False,True,False,False,True,False,False,False
0.7027468677524793,1.2406363201425017,34,9,8,0.8741040758450833,-0.9089894744326065,False,False,True,False,False,True,False,False,False
0.7814504573143995,1.3944768162940993,34,9,8,0.8741040758450833,-0.5569706704580671,False,False,True,False,False,True,False,False,False
0.8601540468763197,1.548317312445697,34,9,8,0.8741040758450833,-0.2049518664835278,False,False,True,False,False,True,False,False,False
0.9388576364382399,1.7021578085972946,34,9,8,0.8741040758450833,0.14706693749101152,False,False,True,False,False,True,False,False,False
1.01756122600016,1.8559983047488922,34,9,8,0.8741040758450833,0.49908574146555085,False,False,True,False,False,True,False,False,False
1.0962648155620802,2.0098388009004897,34,9,8,0.8741040758450833,0.8511045454400902,False,False,True,False,False,True,False,False,False
1.1749684051240006,2.1636792970520875,34,9,8,0.8741040758450833,1.2031233494146294,False,False,True,False,False,True,False,False,False
1.2536719946859207,2.3175197932036853,34,9,8,0.8741040758450833,1.5551421533891687,False,False,True,False,False,True,False,False,False
-0.32039979655248335,0.9329553278393063,31,19,41,0.6389895528666294,-1.6130270823816852,False,False,True,False,False,True,False,False,True
-0.24169620699056316,1.086795823990904,31,19,41,0.6389895528666294,-1.261008278407146,False,False,True,False,False,True,False,False,True
-0.16299261742864296,1.2406363201425017,31,19,41,0.6389895528666294,-0.9089894744326065,False,False,True,False,False,True,False,False,True
-0.08428902786672274,1.3944768162940993,31,19,41,0.6389895528666294,-0.5569706704580671,False,False,True,False,False,True,False,False,True
-0.005585438304802538,1.548317312445697,31,19,41,0.6389895528666294,-0.2049518664835278,False,False,True,False,False,True,False,False,True
0.07311815125711767,1.7021578085972946,31,19,41,0.6389895528666294,0.14706693749101152,False,False,True,False,False,True,False,False,True
0.15182174081903788,1.8559983047488922,31,19,41,0.6389895528666294,0.49908574146555085,False,False,True,False,False,True,False,False,True
0.23052533038095807,2.0098388009004897,31,19,41,0.6389895528666294,0.8511045454400902,False,False,True,False,False,True,False,False,True
0.30922891994287827,2.1636792970520875,31,19,41,0.6389895528666294,1.2031233494146294,False,False,True,False,False,True,False,False,True
0.38793250950479846,2.3175197932036853,31,19,41,0.6389895528666294,1.5551421533891687,False,False,True,False,False,True,False,False,True
-0.32039979655248335,0.9329553278393063,31,15,35,0.6389895528666294,-1.6130270823816852,False,False,True,False,False,True,False,False,True
-0.24169620699056316,1.086795823990904,31,15,35,0.6389895528666294,-1.261008278407146,False,False,True,False,False,True,False,False,True
-0.16299261742864296,1.2406363201425017,31,15,35,0.6389895528666294,-0.9089894744326065,False,False,True,False,False,True,False,False,True
-0.08428902786672274,1.3944768162940993,31,15,35,0.6389895528666294,-0.5569706704580671,False,False,True,False,False,True,False,False,True
-0.005585438304802538,1.548317312445697,31,15,35,0.6389895528666294,-0.2049518664835278,False,False,True,False,False,True,False,False,True
0.07311815125711767,1.7021578085972946,31,15,35,0.6389895528666294,0.14706693749101152,False,False,True,False,False,True,False,False,True
0.15182174081903788,1.8559983047488922,31,15,35,0.6389895528666294,0.49908574146555085,False,False,True,False,False,True,False,False,True
0.23052533038095807,2.0098388009004897,31,15,35,0.6389895528666294,0.8511045454400902,False,False,True,False,False,True,False,False,True
0.30922891994287827,2.1636792970520875,31,15,35,0.6389895528666294,1.2031233494146294,False,False,True,False,False,True,False,False,True
0.38793250950479846,2.3175197932036853,31,15,35,0.6389895528666294,1.5551421533891687,False,False,True,False,False,True,False,False,True
-0.16299261742864296,0.9329553278393063,17,19,41,-0.45821155436615585,-1.6130270823816852,False,False,True,False,False,True,False,False,True
-0.08428902786672274,1.086795823990904,17,19,41,-0.45821155436615585,-1.261008278407146,False,False,True,False,False,True,False,False,True
-0.005585438304802538,1.2406363201425017,17,19,41,-0.45821155436615585,-0.9089894744326065,False,False,True,False,False,True,False,False,True
0.07311815125711767,1.3944768162940993,17,19,41,-0.45821155436615585,-0.5569706704580671,False,False,True,False,False,True,False,False,True
0.15182174081903788,1.548317312445697,17,19,41,-0.45821155436615585,-0.2049518664835278,False,False,True,False,False,True,False,False,True
0.23052533038095807,1.7021578085972946,17,19,41,-0.45821155436615585,0.14706693749101152,False,False,True,False,False,True,False,False,True
0.30922891994287827,1.8559983047488922,17,19,41,-0.45821155436615585,0.49908574146555085,False,False,True,False,False,True,False,False,True
0.38793250950479846,2.0098388009004897,17,19,41,-0.45821155436615585,0.8511045454400902,False,False,True,False,False,True,False,False,True
0.4666360990667187,2.1636792970520875,17,19,41,-0.45821155436615585,1.2031233494146294,False,False,True,False,False,True,False,False,True
0.5453396886286389,2.3175197932036853,17,19,41,-0.45821155436615585,1.5551421533891687,False,False,True,False,False,True,False,False,True
0.624043278190559,0.9329553278393063,34,9,27,0.8741040758450833,-1.6130270823816852,False,False,True,False,False,True,False,False,False
0.7027468677524793,1.086795823990904,34,9,27,0.8741040758450833,-1.261008278407146,False,False,True,False,False,True,False,False,False
0.7814504573143995,1.2406363201425017,34,9,27,0.8741040758450833,-0.9089894744326065,False,False,True,False,False,True,False,False,False
0.8601540468763197,1.3944768162940993,34,9,27,0.8741040758450833,-0.5569706704580671,False,False,True,False,False,True,False,False,False
0.9388576364382399,1.548317312445697,34,9,27,0.8741040758450833,-0.2049518664835278,False,False,True,False,False,True,False,False,False
1.01756122600016,1.7021578085972946,34,9,27,0.8741040758450833,0.14706693749101152,False,False,True,False,False,True,False,False,False
1.0962648155620802,1.8559983047488922,34,9,27,0.8741040758450833,0.49908574146555085,False,False,True,False,False,True,False,False,False
1.1749684051240006,2.0098388009004897,34,9,27,0.8741040758450833,0.8511045454400902,False,False,True,False,False,True,False,False,False
1.2536719946859207,2.1636792970520875,34,9,27,0.8741040758450833,1.2031233494146294,False,False,True,False,False,True,False,False,False
1.3323755842478409,2.3175197932036853,34,9,27,0.8741040758450833,1.5551421533891687,False,False,True,False,False,True,False,False,False
0.15182174081903788,0.9329553278393063,34,9,26,0.8741040758450833,-1.6130270823816852,True,True,True,False,False,True,False,False,False
0.23052533038095807,1.086795823990904,34,9,26,0.8741040758450833,-1.261008278407146,True,True,True,False,False,True,False,False,False
0.30922891994287827,1.2406363201425017,34,9,26,0.8741040758450833,-0.9089894744326065,True,True,True,False,False,True,False,False,False
0.38793250950479846,1.3944768162940993,34,9,26,0.8741040758450833,-0.5569706704580671,True,True,True,False,False,True,False,False,False
0.4666360990667187,1.548317312445697,34,9,26,0.8741040758450833,-0.2049518664835278,True,True,True,False,False,True,False,False,False
0.5453396886286389,1.7021578085972946,34,9,26,0.8741040758450833,0.14706693749101152,True,True,True,False,False,True,False,False,False
0.624043278190559,1.8559983047488922,34,9,26,0.8741040758450833,0.49908574146555085,True,True,True,False,False,True,False,False,False
0.7027468677524793,2.0098388009004897,34,9,26,0.8741040758450833,0.8511045454400902,True,True,True,False,False,True,False,False,False
0.7814504573143995,2.1636792970520875,34,9,26,0.8741040758450833,1.2031233494146294,True,True,True,False,False,True,False,False,False
0.8601540468763197,2.3175197932036853,34,9,26,0.8741040758450833,1.5551421533891687,True,True,True,False,False,True,False,False,False
0.07311815125711767,0.9329553278393063,34,18,24,0.8741040758450833,-1.6130270823816852,False,False,True,False,False,True,False,False,False
0.15182174081903788,1.086795823990904,34,18,24,0.8741040758450833,-1.261008278407146,False,False,True,False,False,True,False,False,False
0.23052533038095807,1.2406363201425017,34,18,24,0.8741040758450833,-0.9089894744326065,False,False,True,False,False,True,False,False,False
0.30922891994287827,1.3944768162940993,34,18,24,0.8741040758450833,-0.5569706704580671,False,False,True,False,False,True,False,False,False
0.38793250950479846,1.548317312445697,34,18,24,0.8741040758450833,-0.2049518664835278,False,False,True,False,False,True,False,False,False
0.4666360990667187,1.7021578085972946,34,18,24,0.8741040758450833,0.14706693749101152,False,False,True,False,False,True,False,False,False
0.5453396886286389,1.8559983047488922,34,18,24,0.8741040758450833,0.49908574146555085,False,False,True,False,False,True,False,False,False
0.624043278190559,2.0098388009004897,34,18,24,0.8741040758450833,0.8511045454400902,False,False,True,False,False,True,False,False,False
0.7027468677524793,2.1636792970520875,34,18,24,0.8741040758450833,1.2031233494146294,False,False,True,False,False,True,False,False,False
0.7814504573143995,2.3175197932036853,34,18,24,0.8741040758450833,1.5551421533891687,False,False,True,False,False,True,False,False,False
1.0962648155620802,0.9329553278393063,34,20,25,0.8741040758450833,-1.6130270823816852,True,True,True,False,False,True,False,False,False
1.1749684051240006,1.086795823990904,34,20,25,0.8741040758450833,-1.261008278407146,True,True,True,False,False,True,False,False,False
1.2536719946859207,1.2406363201425017,34,20,25,0.8741040758450833,-0.9089894744326065,True,True,True,False,False,True,False,False,False
1.0962648155620802,0.9329553278393063,18,19,41,-0.3798400467066712,-1.6130270823816852,False,False,True,False,False,True,False,False,True
1.1749684051240006,1.086795823990904,18,19,41,-0.3798400467066712,-1.261008278407146,False,False,True,False,False,True,False,False,True
1.2536719946859207,1.2406363201425017,18,19,41,-0.3798400467066712,-0.9089894744326065,False,False,True,False,False,True,False,False,True
1.3323755842478409,1.3944768162940993,18,19,41,-0.3798400467066712,-0.5569706704580671,False,False,True,False,False,True,False,False,True
1.4110791738097612,1.548317312445697,18,19,41,-0.3798400467066712,-0.2049518664835278,False,False,True,False,False,True,False,False,True
1.4897827633716814,1.7021578085972946,18,19,41,-0.3798400467066712,0.14706693749101152,False,False,True,False,False,True,False,False,True
1.5684863529336015,1.8559983047488922,18,19,41,-0.3798400467066712,0.49908574146555085,False,False,True,False,False,True,False,False,True
1.6471899424955219,2.0098388009004897,18,19,41,-0.3798400467066712,0.8511045454400902,False,False,True,False,False,True,False,False,True
1.0962648155620802,0.9329553278393063,15,19,41,-0.6149545696851252,-1.6130270823816852,True,True,True,False,False,True,False,False,True
1.1749684051240006,1.086795823990904,15,19,41,-0.6149545696851252,-1.261008278407146,True,True,True,False,False,True,False,False,True
1.2536719946859207,1.2406363201425017,15,19,41,-0.6149545696851252,-0.9089894744326065,True,True,True,False,False,True,False,False,True
1.0962648155620802,0.9329553278393063,34,13,23,0.8741040758450833,-1.6130270823816852,True,True,True,False,False,True,False,False,False
1.1749684051240006,1.086795823990904,34,13,23,0.8741040758450833,-1.261008278407146,True,True,True,False,False,True,False,False,False
1.2536719946859207,1.2406363201425017,34,13,23,0.8741040758450833,-0.9089894744326065,True,True,True,False,False,True,False,False,False
1.0962648155620802,0.9329553278393063,36,19,41,1.0308470911640526,-1.6130270823816852,False,False,True,False,False,True,False,False,True
1.1749684051240006,1.086795823990904,36,19,41,1.0308470911640526,-1.261008278407146,False,False,True,False,False,True,False,False,True
1.2536719946859207,1.2406363201425017,36,19,41,1.0308470911640526,-0.9089894744326065,False,False,True,False,False,True,False,False,True
1.3323755842478409,1.3944768162940993,36,19,41,1.0308470911640526,-0.5569706704580671,False,False,True,False,False,True,False,False,True
1.4110791738097612,1.548317312445697,36,19,41,1.0308470911640526,-0.2049518664835278,False,False,True,False,False,True,False,False,True
1.4897827633716814,1.7021578085972946,36,19,41,1.0308470911640526,0.14706693749101152,False,False,True,False,False,True,False,False,True
1.5684863529336015,1.8559983047488922,36,19,41,1.0308470911640526,0.49908574146555085,False,False,True,False,False,True,False,False,True
1.6471899424955219,2.0098388009004897,36,19,41,1.0308470911640526,0.8511045454400902,False,False,True,False,False,True,False,False,True
1.0962648155620802,0.9329553278393063,34,10,21,0.8741040758450833,-1.6130270823816852,False,False,True,False,False,True,False,False,False
1.1749684051240006,1.086795823990904,34,10,21,0.8741040758450833,-1.261008278407146,False,False,True,False,False,True,False,False,False
1.2536719946859207,1.2406363201425017,34,10,21,0.8741040758450833,-0.9089894744326065,False,False,True,False,False,True,False,False,False
1.3323755842478409,1.3944768162940993,34,10,21,0.8741040758450833,-0.5569706704580671,False,False,True,False,False,True,False,False,False
1.4110791738097612,1.548317312445697,34,10,21,0.8741040758450833,-0.2049518664835278,False,False,True,False,False,True,False,False,False
1.4897827633716814,1.7021578085972946,34,10,21,0.8741040758450833,0.14706693749101152,False,False,True,False,False,True,False,False,False
1.5684863529336015,1.8559983047488922,34,10,21,0.8741040758450833,0.49908574146555085,False,False,True,False,False,True,False,False,False
1.6471899424955219,2.0098388009004897,34,10,21,0.8741040758450833,0.8511045454400902,False,False,True,False,False,True,False,False,False
1.0962648155620802,0.9329553278393063,34,8,20,0.8741040758450833,-1.6130270823816852,False,False,True,False,False,True,False,False,False
1.1749684051240006,1.086795823990904,34,8,20,0.8741040758450833,-1.261008278407146,False,False,True,False,False,True,False,False,False
1.2536719946859207,1.2406363201425017,34,8,20,0.8741040758450833,-0.9089894744326065,False,False,True,False,False,True,False,False,False
1.3323755842478409,1.3944768162940993,34,8,20,0.8741040758450833,-0.5569706704580671,False,False,True,False,False,True,False,False,False
1.4110791738097612,1.548317312445697,34,8,20,0.8741040758450833,-0.2049518664835278,False,False,True,False,False,True,False,False,False
1.4897827633716814,1.7021578085972946,34,8,20,0.8741040758450833,0.14706693749101152,False,False,True,False,False,True,False,False,False
1.5684863529336015,1.8559983047488922,34,8,20,0.8741040758450833,0.49908574146555085,False,False,True,False,False,True,False,False,False
1.6471899424955219,2.0098388009004897,34,8,20,0.8741040758450833,0.8511045454400902,False,False,True,False,False,True,False,False,False
1.0962648155620802,0.9329553278393063,36,15,35,1.0308470911640526,-1.6130270823816852,True,True,True,False,False,True,False,False,True
1.1749684051240006,1.086795823990904,36,15,35,1.0308470911640526,-1.261008278407146,True,True,True,False,False,True,False,False,True
1.2536719946859207,1.2406363201425017,36,15,35,1.0308470911640526,-0.9089894744326065,True,True,True,False,False,True,False,False,True
1.0962648155620802,0.9329553278393063,34,5,19,0.8741040758450833,-1.6130270823816852,True,True,True,False,False,True,False,False,False
1.1749684051240006,1.086795823990904,34,5,19,0.8741040758450833,-1.261008278407146,True,True,True,False,False,True,False,False,False
1.2536719946859207,1.2406363201425017,34,5,19,0.8741040758450833,-0.9089894744326065,True,True,True,False,False,True,False,False,False
1.0962648155620802,0.9329553278393063,34,14,11,0.8741040758450833,-1.6130270823816852,False,False,True,False,False,True,False,False,False
1.1749684051240006,1.086795823990904,34,14,11,0.8741040758450833,-1.261008278407146,False,False,True,False,False,True,False,False,False
1.2536719946859207,1.2406363201425017,34,14,11,0.8741040758450833,-0.9089894744326065,False,False,True,False,False,True,False,False,False
1.3323755842478409,1.3944768162940993,34,14,11,0.8741040758450833,-0.5569706704580671,False,False,True,False,False,True,False,False,False
1.4110791738097612,1.548317312445697,34,14,11,0.8741040758450833,-0.2049518664835278,False,False,True,False,False,True,False,False,False
1.4897827633716814,1.7021578085972946,34,14,11,0.8741040758450833,0.14706693749101152,False,False,True,False,False,True,False,False,False
1.5684863529336015,1.8559983047488922,34,14,11,0.8741040758450833,0.49908574146555085,False,False,True,False,False,True,False,False,False
1.6471899424955219,2.0098388009004897,34,14,11,0.8741040758450833,0.8511045454400902,False,False,True,False,False,True,False,False,False
1.0962648155620802,0.9329553278393063,14,19,41,-0.6933260773446098,-1.6130270823816852,True,True,True,False,False,True,False,False,True
1.1749684051240006,1.086795823990904,14,19,41,-0.6933260773446098,-1.261008278407146,True,True,True,False,False,True,False,False,True
1.2536719946859207,1.2406363201425017,14,19,41,-0.6933260773446098,-0.9089894744326065,True,True,True,False,False,True,False,False,True
1.0962648155620802,0.9329553278393063,34,14,11,0.8741040758450833,-1.6130270823816852,True,True,True,False,False,True,False,False,False
1.1749684051240006,1.086795823990904,34,14,11,0.8741040758450833,-1.261008278407146,True,True,True,False,False,True,False,False,False
1.2536719946859207,1.2406363201425017,34,14,11,0.8741040758450833,-0.9089894744326065,True,True,True,False,False,True,False,False,False
1.0962648155620802,0.9329553278393063,36,17,38,1.0308470911640526,-1.6130270823816852,True,True,True,False,False,True,False,False,True
1.1749684051240006,1.086795823990904,36,17,38,1.0308470911640526,-1.261008278407146,True,True,True,False,False,True,False,False,True
1.2536719946859207,1.2406363201425017,36,17,38,1.0308470911640526,-0.9089894744326065,True,True,True,False,False,True,False,False,True
1.0962648155620802,0.9329553278393063,17,15,35,-0.45821155436615585,-1.6130270823816852,False,False,True,False,False,True,False,False,True
1.1749684051240006,1.086795823990904,17,15,35,-0.45821155436615585,-1.261008278407146,False,False,True,False,False,True,False,False,True
1.2536719946859207,1.2406363201425017,17,15,35,-0.45821155436615585,-0.9089894744326065,False,False,True,False,False,True,False,False,True
1.3323755842478409,1.3944768162940993,17,15,35,-0.45821155436615585,-0.5569706704580671,False,False,True,False,False,True,False,False,True
1.4110791738097612,1.548317312445697,17,15,35,-0.45821155436615585,-0.2049518664835278,False,False,True,False,False,True,False,False,True
1.4897827633716814,1.7021578085972946,17,15,35,-0.45821155436615585,0.14706693749101152,False,False,True,False,False,True,False,False,True
1.5684863529336015,1.8559983047488922,17,15,35,-0.45821155436615585,0.49908574146555085,False,False,True,False,False,True,False,False,True
1.6471899424955219,2.0098388009004897,17,15,35,-0.45821155436615585,0.8511045454400902,False,False,True,False,False,True,False,False,True
1.0962648155620802,0.9329553278393063,34,2,17,0.8741040758450833,-1.6130270823816852,False,False,True,False,False,True,False,False,False
1.1749684051240006,1.086795823990904,34,2,17,0.8741040758450833,-1.261008278407146,False,False,True,False,False,True,False,False,False
1.2536719946859207,1.2406363201425017,34,2,17,0.8741040758450833,-0.9089894744326065,False,False,True,False,False,True,False,False,False
1.3323755842478409,1.3944768162940993,34,2,17,0.8741040758450833,-0.5569706704580671,False,False,True,False,False,True,False,False,False
1.4110791738097612,1.548317312445697,34,2,17,0.8741040758450833,-0.2049518664835278,False,False,True,False,False,True,False,False,False
1.4897827633716814,1.7021578085972946,34,2,17,0.8741040758450833,0.14706693749101152,False,False,True,False,False,True,False,False,False
1.5684863529336015,1.8559983047488922,34,2,17,0.8741040758450833,0.49908574146555085,False,False,True,False,False,True,False,False,False
1.6471899424955219,2.0098388009004897,34,2,17,0.8741040758450833,0.8511045454400902,False,False,True,False,False,True,False,False,False
1.0962648155620802,0.9329553278393063,14,15,35,-0.6933260773446098,-1.6130270823816852,False,False,True,False,False,True,False,False,True
1.1749684051240006,1.086795823990904,14,15,35,-0.6933260773446098,-1.261008278407146,False,False,True,False,False,True,False,False,True
1.2536719946859207,1.2406363201425017,14,15,35,-0.6933260773446098,-0.9089894744326065,False,False,True,False,False,True,False,False,True
1.3323755842478409,1.3944768162940993,14,15,35,-0.6933260773446098,-0.5569706704580671,False,False,True,False,False,True,False,False,True
1.4110791738097612,1.548317312445697,14,15,35,-0.6933260773446098,-0.2049518664835278,False,False,True,False,False,True,False,False,True
1.4897827633716814,1.7021578085972946,14,15,35,-0.6933260773446098,0.14706693749101152,False,False,True,False,False,True,False,False,True
1.5684863529336015,1.8559983047488922,14,15,35,-0.6933260773446098,0.49908574146555085,False,False,True,False,False,True,False,False,True
